# Avida Average Data
# Thu Jan 31 20:38:21 2019
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

13800 3.96205e+006 378.796 10472.4 0 0 98.3283 91.3319 0 0.0513026 0.0208417 0 2097.08 20.9573 0 6805.56 
13900 3.87803e+006 380.387 10286 0 0 98.5657 91.3588 0 0.0602652 0.0233025 0 2109.11 22.1098 0 6846.21 
14000 4.05059e+006 381.481 10697.4 0 0 98.5219 91.6229 0 0.0453269 0.019655 0 2121.39 21.6006 0 6843.54 
14100 4.16621e+006 380.966 11048.2 0 0 98.6481 91.5474 0 0.0445425 0.0180578 0 2135.11 22.7106 0 6891.82 
14200 4.02326e+006 379.599 10710.7 0 0 98.1764 91.1255 0 0.0432866 0.0172345 0 2147.44 23.046 0 6873.84 
14300 3.98965e+006 377.427 10647 0 0 98.1264 91.2483 0 0.0565584 0.026073 0 2159.96 22.3754 0 6828.84 
14400 4.19676e+006 378.518 11226.9 0 0 97.9246 90.8196 0 0.0501203 0.0220529 0 2173.2 22.3909 0 6840.72 
14500 8.4529e+006 375.57 23316.8 0 0 97.3788 90.3011 0 0.0350242 0.0197262 0 2195.41 19.952 0 7485.14 
14600 1.6158e+007 366.098 44902.9 0 0 96.0052 89.4175 0 0.0408654 0.0192308 0 2235 10.3287 0 10624.3 
14700 2.15142e+007 362.011 60069 0 0 94.7655 88.4036 0 0.0601202 0.0272545 0 2272.15 3.70808 0 15966.4 
14800 2.52421e+007 361.998 70037.7 0 0 93.8088 87.6084 0 0.0657315 0.0268537 0 2304.21 -2.26879 0 23507 
14900 2.81225e+007 360.008 78187.6 0 0 93.1074 86.9876 0 0.0609218 0.0220441 0 2331.36 -6.56374 0 31888.6 
15000 2.98816e+007 359.251 83092.7 0 0 92.9395 86.8497 0 0.0541082 0.0244489 0 2351.26 -9.59702 0 40689 
15100 2.98674e+007 358.013 83153.6 0 0 92.791 86.8507 0 0.0508407 0.0268215 0 2366.07 -9.61295 0 47136.5 
15200 8.91761e+007 362.453 232484 0 0 92.6313 86.7892 0 0.0574297 0.026506 0 2385.58 -13.5821 0 59248.8 
15300 2.12228e+008 370.365 543792 0 0 93.0297 87.431 0 0.0569823 0.0288925 0 2419.67 -20.3324 0 104640 
15400 3.14888e+008 375.828 809036 0 0 92.8629 87.0261 0 0.0545309 0.0236568 0 2456.87 -26.3043 0 184793 
15500 3.8197e+008 382.445 982286 0 0 93.0096 87.7649 0 0.051045 0.0233119 0 2493.22 -31.7608 0 293128 
15600 4.31033e+008 381.546 1.11104e+006 0 0 93.0117 87.5434 0 0.0562701 0.0233119 0 2520.71 -35.2207 0 425555 
15700 4.58237e+008 382.52 1.18003e+006 0 0 93.0108 87.4517 0 0.058517 0.0244489 0 2538.85 -35.1728 0 561215 
15800 4.66793e+008 384.802 1.20184e+006 0 0 92.9908 87.3161 0 0.0500801 0.0224359 0 2553.65 -36.7164 0 667317 
15900 4.44372e+008 383.795 1.1445e+006 0 0 93.112 87.8972 0 0.0461662 0.0220795 0 2567.56 -37.452 0 734681 
16000 4.59673e+008 382.862 1.18306e+006 0 0 93.0321 87.6612 0 0.0521251 0.0236568 0 2580.41 -37.1731 0 772953 
16100 4.39419e+008 385.129 1.1304e+006 0 0 92.9218 87.6125 0 0.0513438 0.0212595 0 2592.85 -36.7734 0 786914 
16200 4.53356e+008 383.343 1.16616e+006 0 0 93.1482 87.8006 0 0.0536644 0.021626 0 2605.69 -36.0829 0 789254 
16300 4.60352e+008 384.532 1.18464e+006 0 0 93.3246 87.8762 0 0.0649299 0.0268537 0 2618.54 -35.2219 0 787480 
16400 4.61029e+008 384.701 1.18508e+006 0 0 92.9507 87.502 0 0.0581395 0.0256616 0 2631.31 -35.0302 0 784400 
16500 4.78947e+008 384.754 1.23099e+006 0 0 93.0637 87.641 0 0.0420673 0.0192308 0 2643.81 -34.7924 0 787379 
16600 4.64309e+008 383.708 1.19286e+006 0 0 92.889 87.416 0 0.0480962 0.0240481 0 2655.89 -32.911 0 790454 
16700 4.70401e+008 382.997 1.21109e+006 0 0 93.1108 87.7158 0 0.0618226 0.0297069 0 2668.35 -32.6928 0 794720 
16800 4.5497e+008 382.552 1.17597e+006 0 0 93.0132 87.6716 0 0.0525261 0.0284683 0 2681.84 -31.0129 0 792841 
16900 4.57231e+008 382.524 1.18424e+006 0 0 93.022 87.5134 0 0.0564678 0.0292351 0 2694.79 -30.3307 0 799910 
17000 4.55885e+008 383.539 1.17639e+006 0 0 93.2378 87.8739 0 0.051004 0.0240964 0 2707.19 -29.214 0 798477 
17100 4.57923e+008 383.401 1.18232e+006 0 0 93.3506 87.7111 0 0.0488782 0.0188301 0 2720 -28.0485 0 796340 
17200 4.69561e+008 385.765 1.20781e+006 0 0 93.4806 88.0533 0 0.0660793 0.0320384 0 2732.97 -27.5455 0 796155 
17300 4.63964e+008 384.993 1.19479e+006 0 0 93.2331 87.9005 0 0.0545527 0.0240674 0 2745.68 -28.064 0 803179 
17400 4.4007e+008 382.97 1.13504e+006 0 0 93.2783 87.8225 0 0.053012 0.0240964 0 2758.92 -27.8556 0 797225 
17500 4.71961e+008 385.888 1.21613e+006 0 0 93.2595 88.1097 0 0.0576692 0.0264317 0 2771.63 -28.6588 0 796990 
17600 4.49375e+008 382.774 1.16529e+006 0 0 93.1195 87.6354 0 0.0437224 0.0212595 0 2784.52 -30.1112 0 798443 
17700 4.53307e+008 382.639 1.17454e+006 0 0 93.1106 87.627 0 0.0544872 0.0228365 0 2797.4 -31.6283 0 792454 
17800 4.68018e+008 381.369 1.21377e+006 0 0 93.1142 87.5365 0 0.0488782 0.0220353 0 2810.2 -32.2343 0 790674 
17900 4.57991e+008 382.667 1.18288e+006 0 0 93.1764 87.7951 0 0.0505213 0.0220529 0 2822.02 -31.8729 0 800101 
18000 4.45564e+008 382.484 1.15346e+006 0 0 92.806 87.402 0 0.0610442 0.026506 0 2834.2 -34.0736 0 802595 
18100 4.57399e+008 383.126 1.1811e+006 0 0 92.7447 87.2489 0 0.0633267 0.0300601 0 2846.98 -33.1736 0 800027 
18200 4.7904e+008 384.48 1.23534e+006 0 0 93.3447 88.0947 0 0.0525682 0.0224719 0 2859.43 -33.4154 0 805183 
18300 4.64566e+008 383.318 1.19726e+006 0 0 93.1746 87.7005 0 0.0473705 0.0200723 0 2872.44 -33.6089 0 805630 
18400 4.60858e+008 383.735 1.19114e+006 0 0 93.0465 87.492 0 0.042502 0.0200481 0 2884.76 -33.9097 0 800890 
18500 4.76805e+008 382.315 1.23577e+006 0 0 92.9459 87.6419 0 0.0541299 0.0236568 0 2897.84 -32.9986 0 797807 
18600 4.49789e+008 383.272 1.16283e+006 0 0 93.2333 87.9251 0 0.0569138 0.0252505 0 2910.23 -33.2809 0 798666 
18700 4.68732e+008 381.971 1.21943e+006 0 0 92.8442 87.2646 0 0.0493778 0.0220795 0 2923.55 -34.8247 0 798652 
18800 4.53736e+008 382.252 1.17429e+006 0 0 93.1857 87.7577 0 0.0629763 0.0268753 0 2936.73 -34.8221 0 797105 
18900 4.65823e+008 381.549 1.20601e+006 0 0 93.1744 87.7145 0 0.0565357 0.0220529 0 2949.19 -37.0151 0 799097 
19000 4.59059e+008 380.72 1.19352e+006 0 0 93.1032 87.4353 0 0.0698795 0.0333333 0 2962.02 -36.1196 0 800060 
19100 4.44019e+008 381.056 1.15288e+006 0 0 92.9217 87.289 0 0.0525893 0.0224809 0 2974.96 -34.4634 0 798583 
19200 4.70881e+008 383.189 1.22159e+006 0 0 93.1382 87.6811 0 0.0604968 0.0264423 0 2988.14 -35.342 0 798412 
19300 4.41736e+008 381.315 1.14838e+006 0 0 92.7637 87.3257 0 0.0417168 0.0200562 0 3000.78 -34.3327 0 799978 
19400 4.55282e+008 381.707 1.1865e+006 0 0 92.6169 87.098 0 0.0453815 0.0220884 0 3013.95 -32.5162 0 794535 
19500 4.56696e+008 378.681 1.19277e+006 0 0 92.5377 87.008 0 0.0520833 0.025641 0 3027.72 -31.0255 0 792850 
